case_id,collision_severity,latitude,longitude,population,lighting,collision_time,intersection,location_type,road_surface,road_condition_1,weather_1,at_fault,financial_responsibility,party_age,party_sex,party_drug_physical,cellphone_in_use,vehicle_make,vehicle_year,party_sex_value,collision_severity_value,population_value,lighting_value,road_surface_value,weather_1_value,vehicle_make_norm,location_type_value,road_condition_1_value,financial_responsibility_value,party_drug_physical_value,alcohol_involved_value,ClusterNumber
5682172,property damage only,33.7186,-117.79641,50000 to 100000,daylight,18:17:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,volkswagen,2000,1,1,6,5,1,1,volkswagen,2,1,1,1,0,1
5682174,property damage only,33.84733,-117.86933,>250000,dark with street lights,21:27:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,ford,2006,1,1,8,4,1,1,ford,1,1,1,1,0,1
5682249,property damage only,33.6629,-117.78883,100000 to 250000,daylight,17:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,honda,2006,2,1,7,5,1,1,honda,1,1,1,1,0,1
5682261,property damage only,33.68495,-117.86124,100000 to 250000,daylight,16:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,52,male,not applicable,0,toyota,1997,1,1,7,5,1,1,toyota,1,1,1,1,0,1
5682796,property damage only,33.8515,-118.09449,50000 to 100000,daylight,17:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,male,under drug influence,0,toyota,2004,1,1,6,5,1,1,toyota,1,1,1,2,0,1
5683321,property damage only,34.02777,-118.20164,>250000,daylight,18:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,ford,2002,1,1,8,5,1,1,ford,1,1,1,1,0,1
5683394,property damage only,32.82938,-117.1429,>250000,daylight,18:10:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,47,male,not applicable,0,dodge,2011,1,1,8,5,1,2,dodge,1,1,2,1,0,1
5683559,pain,33.56835,-117.33237,25000 to 50000,daylight,14:40:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,30,female,not applicable,0,chevrolet,2004,2,2,5,5,1,1,chevrolet,2,1,2,1,0,1
5683797,property damage only,34.0172,-118.48255,50000 to 100000,daylight,13:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,female,not applicable,1,chevrolet,2006,2,1,6,5,1,1,chevrolet,1,1,1,1,0,1
5684152,severe injury,35.34982,-119.03938,100000 to 250000,dark with no street lights,04:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,male,not applicable,0,honda,1998,1,4,7,1,1,1,honda,1,1,1,1,0,1
5684553,property damage only,34.28008,-118.46905,>250000,daylight,15:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,34,male,not applicable,0,ford,1997,1,1,8,5,1,1,ford,1,1,1,1,0,1
5684966,property damage only,34.30662,-117.46902,unincorporated,daylight,09:15:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,34,male,not applicable,0,volvo,2007,1,1,1,5,1,2,volvo,1,1,1,1,0,1
5684991,property damage only,34.10531,-117.30261,100000 to 250000,dusk or dawn,20:00:00,0,highway,dry,construction,clear,1,proof of insurance obtained,19,male,G,0,dodge,1995,1,1,7,3,1,1,dodge,1,2,1,1,0,1
5685009,property damage only,34.14509,-117.28431,100000 to 250000,daylight,17:44:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,female,not applicable,0,nissan,2009,2,1,7,5,1,1,nissan,1,1,1,1,0,1
5685287,property damage only,34.13556,-117.37008,50000 to 100000,dusk or dawn,20:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,nissan,2010,1,1,6,3,1,1,nissan,1,1,1,1,0,1
5685670,property damage only,33.54255,-117.1769,25000 to 50000,daylight,20:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,female,not applicable,0,honda,2000,2,1,5,5,1,1,honda,1,1,1,1,0,1
5685727,property damage only,32.98028,-117.25349,>250000,daylight,19:00:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,30,male,not applicable,0,ford,2003,1,1,8,5,1,1,ford,2,1,2,1,0,1
5685868,pain,34.09897,-117.20011,50000 to 100000,daylight,12:12:00,0,highway,dry,normal,clear,1,proof of insurance obtained,53,male,not applicable,0,mercury,2005,1,2,6,5,1,1,mercury,1,1,1,1,0,1
5685878,pain,34.13419,-117.23202,100000 to 250000,daylight,18:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,female,not applicable,0,mazda,2004,2,2,7,5,1,1,mazda,1,1,1,1,0,1
5685955,pain,34.14321,-118.73755,10000 to 25000,dark with street lights,02:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,female,not applicable,0,chevrolet,1998,2,2,4,4,1,1,chevrolet,1,1,1,1,1,1
5686318,property damage only,32.82699,-116.90369,unincorporated,daylight,15:00:00,1,ramp,dry,normal,clear,1,proof of insurance obtained,16,female,not applicable,0,nissan,1995,2,1,1,5,1,1,nissan,2,1,1,1,0,1
5686329,property damage only,34.11,-118.96,unincorporated,daylight,17:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,male,not applicable,0,toyota,1993,1,1,1,5,1,1,toyota,1,1,1,1,0,1
5686467,pain,34.06121,-118.00068,50000 to 100000,dark with street lights,23:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,female,not applicable,0,nissan,2007,2,2,6,4,1,1,nissan,1,1,1,1,0,1
5687223,pain,35.08974,-118.97824,unincorporated,daylight,06:35:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,26,male,not applicable,1,nissan,1991,1,2,1,5,1,1,nissan,1,1,2,1,0,1
5687255,property damage only,34.1205,-117.67296,50000 to 100000,daylight,15:12:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,male,not applicable,0,hyundai,2010,1,1,6,5,1,1,hyundai,1,1,1,1,0,1
5687278,property damage only,33.86628,-117.99768,50000 to 100000,dark with street lights,23:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,34,male,not applicable,0,honda,2002,1,1,6,4,1,1,honda,1,1,1,1,0,1
5687672,property damage only,34.25176,-119.42746,50000 to 100000,daylight,14:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,female,not applicable,0,honda,1998,2,1,6,5,1,1,honda,1,1,1,1,0,1
5688006,property damage only,33.93943,-117.19186,100000 to 250000,daylight,17:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,36,female,G,0,chevrolet,2004,2,1,7,5,1,1,chevrolet,1,1,1,1,0,1
5688097,property damage only,34.22199,-118.246,100000 to 250000,daylight,08:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,male,not applicable,0,mercedes-benz,2000,1,1,7,5,1,1,mercedes-benz,1,1,1,1,0,1
5688109,property damage only,34.27256,-118.35714,>250000,daylight,15:53:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,52,male,sleepy/fatigued,0,chevrolet,1989,1,1,8,5,1,1,chevrolet,1,1,2,3,0,1
5688176,pain,32.76215,-117.16421,>250000,daylight,13:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,female,not applicable,0,volkswagen,1997,2,2,8,5,1,1,volkswagen,1,1,1,1,0,1
5688189,property damage only,33.68798,-117.90118,100000 to 250000,daylight,08:05:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,25,male,not applicable,0,saturn,2007,1,1,7,5,1,2,saturn,1,1,1,1,0,1
5688225,property damage only,33.7466,-117.84295,>250000,daylight,07:21:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,24,male,not applicable,0,toyota,2007,1,1,8,5,1,1,toyota,1,1,2,1,0,1
5688240,other injury,32.88374,-117.22775,>250000,dark with street lights,02:40:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,22,female,not applicable,0,mazda,2003,2,3,8,4,1,1,mazda,1,1,2,1,1,1
5688422,property damage only,32.77924,-117.06426,>250000,dark with street lights,02:26:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,toyota,2010,1,1,8,4,1,1,toyota,1,1,1,1,1,1
5688443,property damage only,34.02639,-118.27482,>250000,daylight,15:32:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,honda,2001,1,1,8,5,1,1,honda,1,1,1,1,0,1
5688501,property damage only,33.73891,-117.82793,50000 to 100000,daylight,13:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,32,female,not applicable,0,toyota,2004,2,1,6,5,1,1,toyota,1,1,1,1,0,1
5688532,property damage only,33.69358,-117.9307,100000 to 250000,daylight,14:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,male,not applicable,0,toyota,2000,1,1,7,5,1,1,toyota,1,1,1,1,0,1
5688654,pain,34.15594,-118.46865,>250000,daylight,11:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,male,not applicable,0,ford,2012,1,2,8,5,1,1,ford,1,1,1,1,0,1
5688668,pain,34.15287,-118.28201,>250000,daylight,12:55:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,44,female,not applicable,0,jeep,2006,2,2,8,5,1,1,jeep,2,1,1,1,0,1
5688719,pain,34.14842,-118.0367,50000 to 100000,daylight,10:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,69,male,not applicable,0,chrysler,2008,1,2,6,5,1,1,chrysler,1,1,1,1,0,1
5688720,pain,34.15085,-118.08912,100000 to 250000,dark with street lights,05:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,toyota,1997,1,2,7,4,1,1,toyota,1,1,1,1,0,1
5689434,pain,33.49159,-117.14435,50000 to 100000,daylight,18:04:00,0,highway,dry,normal,clear,1,proof of insurance obtained,17,female,not applicable,0,toyota,1999,2,2,6,5,1,1,toyota,1,1,1,1,0,1
5689711,property damage only,34.07321,-118.4672,>250000,dark with street lights,01:35:00,0,ramp,dry,construction,clear,1,proof of insurance obtained,49,female,not applicable,1,volkswagen,2005,2,1,8,4,1,1,volkswagen,2,2,1,1,0,1
5689752,property damage only,34.2264,-117.29692,unincorporated,dark with no street lights,00:47:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,male,not applicable,0,ford,2012,1,1,1,1,1,1,ford,1,1,1,1,1,1
5689767,property damage only,34.18444,-118.90174,100000 to 250000,daylight,16:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,31,male,not applicable,0,nissan,2010,1,1,7,5,1,1,nissan,1,1,1,1,0,1
5689822,pain,34.16392,-118.83454,100000 to 250000,daylight,16:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,34,female,not applicable,0,volkswagen,2011,2,2,7,5,1,1,volkswagen,1,1,1,1,0,1
5689837,pain,33.99153,-117.35816,>250000,dusk or dawn,05:40:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,23,male,sleepy/fatigued,0,honda,2001,1,2,8,3,1,1,honda,1,1,2,3,0,1
5690014,property damage only,33.99582,-117.36262,>250000,daylight,18:30:00,0,highway,dry,obstruction,clear,1,proof of insurance obtained,18,male,not applicable,0,nissan,1993,1,1,8,5,1,1,nissan,1,3,1,1,0,1
5690479,property damage only,33.44629,-117.6328,50000 to 100000,daylight,16:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,64,male,not applicable,0,ford,2004,1,1,6,5,1,1,ford,1,1,1,1,1,1
5690508,property damage only,33.93036,-118.18044,50000 to 100000,daylight,10:15:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,23,female,G,0,toyota,2004,2,1,6,5,1,1,toyota,2,1,1,1,0,1
5690568,property damage only,34.30149,-117.46019,unincorporated,dark with no street lights,03:46:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,male,not applicable,0,gmc,2005,1,1,1,1,1,1,gmc,1,1,1,1,0,1
5690573,property damage only,34.31159,-117.4748,unincorporated,daylight,08:37:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,male,not applicable,0,dodge,2007,1,1,1,5,1,1,dodge,1,1,1,1,0,1
5690583,other injury,34.14467,-117.2672,100000 to 250000,daylight,14:39:00,0,highway,dry,normal,clear,1,proof of insurance obtained,61,female,not applicable,0,hyundai,2000,2,3,7,5,1,1,hyundai,1,1,1,1,0,1
5690636,severe injury,34.06839,-117.3962,unincorporated,dark with street lights,02:28:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,33,male,not applicable,0,toyota,2003,1,4,1,4,1,1,toyota,2,1,1,1,1,1
5690639,other injury,34.23861,-117.42663,unincorporated,dusk or dawn,06:34:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,22,male,not applicable,0,ford,2002,1,3,1,3,1,1,ford,2,1,2,1,1,1
5690722,property damage only,34.15342,-118.32369,100000 to 250000,daylight,12:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,female,not applicable,0,nissan,2012,2,1,7,5,1,1,nissan,1,1,1,1,0,1
5690767,property damage only,34.2188,-118.35582,>250000,daylight,14:52:00,0,highway,dry,normal,clear,1,proof of insurance obtained,29,male,not applicable,0,honda,2001,1,1,8,5,1,1,honda,1,1,1,1,0,1
5691068,property damage only,33.77558,-118.09003,25000 to 50000,daylight,11:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,lexus,2008,1,1,5,5,1,1,lexus,1,1,1,1,1,1
5691084,property damage only,33.76573,-117.94483,100000 to 250000,daylight,15:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,female,not applicable,0,honda,2001,2,1,7,5,1,1,honda,1,1,1,1,0,1
5691268,other injury,34.26554,-119.26908,100000 to 250000,daylight,12:50:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,39,male,not applicable,0,honda,1990,1,3,7,5,1,1,honda,2,1,1,1,0,1
5691644,property damage only,34.13849,-118.72504,10000 to 25000,daylight,19:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,17,female,not applicable,0,mazda,2013,2,1,4,5,1,1,mazda,1,1,1,1,0,1
5691704,pain,34.15464,-118.46817,>250000,daylight,14:55:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,0,honda,1990,2,2,8,5,1,1,honda,2,1,1,1,0,1
5692035,property damage only,34.03495,-118.17359,unincorporated,daylight,13:30:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,21,male,not applicable,0,honda,1993,1,1,1,5,1,1,honda,1,1,2,1,0,1
5692036,property damage only,33.98838,-118.13808,10000 to 25000,daylight,10:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,male,not applicable,0,ford,2011,1,1,4,5,1,1,ford,1,1,1,1,0,1
5692143,pain,34.00096,-117.376,>250000,daylight,17:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,mazda,1998,1,2,8,5,1,1,mazda,1,1,1,1,0,1
5692304,property damage only,34.13538,-117.36976,50000 to 100000,dark with street lights,01:16:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,36,male,not applicable,0,ford,2011,1,1,6,4,1,1,ford,2,1,1,1,0,1
5692365,other injury,34.20077,-117.41557,unincorporated,dusk or dawn,20:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,mitsubishi,2002,1,3,1,3,1,1,mitsubishi,1,1,1,1,0,1
5692392,pain,34.01698,-117.09609,25000 to 50000,daylight,08:25:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,21,female,not applicable,0,honda,1996,2,2,5,5,1,1,honda,1,1,2,1,0,1
5692497,property damage only,34.30113,-117.46006,unincorporated,daylight,13:33:00,0,highway,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,chrysler,2011,1,1,1,5,1,1,chrysler,1,1,1,1,0,1
5692507,pain,34.14551,-117.28186,100000 to 250000,dark with no street lights,22:28:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,male,not applicable,0,toyota,1998,1,2,7,1,1,1,toyota,1,1,1,1,0,1
5692511,severe injury,34.06192,-117.18746,50000 to 100000,daylight,09:05:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,38,female,not applicable,0,chevrolet,2007,2,4,6,5,1,1,chevrolet,1,1,2,1,0,1
5693445,property damage only,34.14537,-117.28553,100000 to 250000,daylight,14:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,ford,2004,1,1,7,5,1,1,ford,1,1,1,1,0,1
5718081,property damage only,34.0295,-118.20051,>250000,daylight,14:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,64,female,not applicable,0,toyota,2002,2,1,8,5,1,1,toyota,1,1,1,1,0,1
5718089,property damage only,34.0291,-118.21865,>250000,daylight,09:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,female,not applicable,0,nissan,2010,2,1,8,5,1,1,nissan,1,1,1,1,0,1
5718117,property damage only,34.03015,-118.25664,>250000,daylight,16:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,male,not applicable,0,chevrolet,2007,1,1,8,5,1,1,chevrolet,1,1,1,1,0,1
5718467,property damage only,34.05803,-118.25482,>250000,dark with street lights,21:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,female,not applicable,0,dodge,1995,2,1,8,4,1,1,dodge,1,1,1,1,1,1
5719474,property damage only,34.54552,-118.66358,unincorporated,daylight,10:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,32,male,not applicable,0,freightliner,2003,1,1,1,5,1,1,freightliner,1,1,1,1,0,1
5720001,property damage only,33.91638,-117.43918,>250000,dark with no street lights,02:03:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,honda,1999,1,1,8,1,1,1,honda,1,1,1,1,1,1
5720011,property damage only,33.72882,-117.39343,unincorporated,daylight,19:40:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,1,jeep,1992,1,1,1,5,1,1,jeep,2,1,1,1,0,1
5720077,property damage only,34.3219,-119.38029,unincorporated,daylight,13:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,toyota,1994,1,1,1,5,1,1,toyota,1,1,1,1,0,1
5720436,property damage only,32.8016,-117.15089,>250000,daylight,16:55:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,47,male,not applicable,0,ford,1999,1,1,8,5,1,1,ford,2,1,1,1,0,1
5720441,property damage only,32.62226,-117.04111,100000 to 250000,dark with no street lights,06:15:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,23,male,not applicable,0,gmc,2000,1,1,7,1,1,1,gmc,1,1,2,1,1,1
5720553,property damage only,34.02953,-118.20029,>250000,daylight,09:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,67,male,not applicable,0,ford,2003,1,1,8,5,1,1,ford,1,1,1,1,0,1
5720735,property damage only,33.76598,-117.96667,100000 to 250000,dark with no street lights,21:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,female,not applicable,0,toyota,2005,2,1,7,1,1,1,toyota,1,1,1,1,0,1
5721003,other injury,34.3784,-119.30558,unincorporated,daylight,18:55:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,86,male,not applicable,0,lexus,1998,1,3,1,5,1,2,lexus,1,1,1,1,0,1
5721007,pain,34.41791,-119.70993,50000 to 100000,daylight,13:15:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,chrysler,2010,1,2,6,5,1,1,chrysler,2,1,1,1,0,1
5721475,property damage only,33.94819,-117.38787,>250000,daylight,17:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,male,not applicable,0,honda,1991,1,1,8,5,1,1,honda,1,1,1,1,0,1
5721518,property damage only,34.40474,-119.53411,10000 to 25000,daylight,17:10:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,21,female,not applicable,0,volkswagen,2008,2,1,4,5,1,2,volkswagen,1,1,1,1,0,1
5721580,property damage only,34.28145,-118.70465,100000 to 250000,dark with street lights,20:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,isuzu,1999,1,1,7,4,1,1,isuzu,1,1,1,1,0,1
5722234,pain,34.21817,-119.05829,50000 to 100000,daylight,17:09:00,0,highway,dry,holes,clear,1,proof of insurance obtained,20,male,not applicable,0,dodge,2010,1,2,6,5,1,1,dodge,1,5,1,1,0,1
5722959,property damage only,32.68482,-117.08916,50000 to 100000,daylight,07:05:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,29,male,not applicable,0,kenworth,1990,1,1,6,5,1,2,kenworth,1,1,1,1,0,1
5723201,other injury,32.80283,-116.95687,unincorporated,daylight,14:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,0,mercedes-benz,1994,2,3,1,5,1,1,mercedes-benz,1,1,1,1,0,1
5723281,property damage only,32.83549,-116.89284,unincorporated,daylight,18:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,1,ford,2007,1,1,1,5,1,1,ford,1,1,1,1,1,1
5723998,property damage only,34.02583,-118.4638,>250000,daylight,17:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,bmw,2004,1,1,8,5,1,1,bmw,1,1,1,1,0,1
5724128,pain,34.0884,-118.47536,>250000,daylight,12:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,female,not applicable,0,chevrolet,2012,2,2,8,5,1,1,chevrolet,1,1,1,1,0,1
5725269,property damage only,33.92596,-117.42173,>250000,daylight,14:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,male,not applicable,0,chevrolet,2006,1,1,8,5,1,1,chevrolet,1,1,1,1,0,1
5725752,pain,33.81025,-117.82991,100000 to 250000,daylight,17:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,honda,2002,1,2,7,5,1,1,honda,1,1,1,1,0,1
5725760,pain,33.91041,-117.88113,25000 to 50000,dusk or dawn,05:03:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,31,female,not applicable,0,lexus,2002,2,2,5,3,1,1,lexus,2,1,1,1,0,1
5725774,other injury,34.235,-118.412,>250000,dark with street lights,00:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,male,not applicable,0,chevrolet,1975,1,3,8,4,1,1,chevrolet,1,1,1,1,1,1
5725779,property damage only,34.0538,-118.23154,>250000,daylight,19:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,oldsmobile,1997,1,1,8,5,1,1,oldsmobile,1,1,1,1,0,1
5725806,other injury,34.26919,-118.3391,>250000,dusk or dawn,05:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,32,male,not applicable,0,toyota,1996,1,3,8,3,1,1,toyota,1,1,1,1,0,1
5725863,pain,32.75073,-117.10929,>250000,dark with street lights,23:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,female,not applicable,0,ford,2004,2,2,8,4,1,1,ford,1,1,1,1,0,1
5725912,pain,33.71404,-117.78781,100000 to 250000,daylight,08:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,59,male,not applicable,0,dodge,2003,1,2,7,5,1,1,dodge,1,1,1,1,0,1
5725952,property damage only,34.05054,-118.26184,>250000,daylight,18:37:00,0,highway,dry,normal,clear,1,proof of insurance obtained,35,female,not applicable,0,volkswagen,2002,2,1,8,5,1,1,volkswagen,1,1,1,1,0,1
5726021,property damage only,33.67553,-117.75461,100000 to 250000,daylight,11:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,toyota,1999,1,1,7,5,1,1,toyota,1,1,1,1,0,1
5726033,property damage only,33.83554,-117.83541,100000 to 250000,dark with street lights,02:12:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,mazda,2009,2,1,7,4,1,1,mazda,1,1,1,1,1,1
5726445,property damage only,33.71821,-117.97205,100000 to 250000,daylight,09:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,44,female,not applicable,0,honda,2002,2,1,7,5,1,1,honda,1,1,1,1,0,1
5726449,property damage only,33.85437,-117.91777,>250000,dusk or dawn,05:03:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,bmw,2000,1,1,8,3,1,1,bmw,1,1,1,1,0,1
5726957,property damage only,33.96199,-118.16942,25000 to 50000,daylight,10:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,71,male,not applicable,0,toyota,2002,1,1,5,5,1,1,toyota,1,1,1,1,0,1
5726985,property damage only,34.06725,-117.57247,100000 to 250000,daylight,18:12:00,0,highway,dry,normal,clear,1,proof of insurance obtained,56,male,not applicable,0,ford,1996,1,1,7,5,1,1,ford,1,1,1,1,0,1
5727420,pain,36.45876,-119.49316,unincorporated,daylight,12:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,57,male,not applicable,0,toyota,2012,1,2,1,5,1,1,toyota,1,1,1,1,0,1
5727499,property damage only,33.30238,-117.14982,unincorporated,dark with no street lights,00:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,53,female,not applicable,0,nissan,2011,2,1,1,1,1,1,nissan,1,1,1,1,0,1
5727897,pain,33.91676,-117.28945,unincorporated,daylight,18:15:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,16,male,not applicable,0,mercedes-benz,2012,1,2,1,5,1,1,mercedes-benz,2,1,1,1,0,1
5727979,property damage only,33.26838,-117.23664,unincorporated,daylight,17:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,0,hyundai,2012,2,1,1,5,1,1,hyundai,1,1,1,1,0,1
5728335,pain,33.83044,-117.87638,>250000,daylight,11:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,52,male,not applicable,0,chevrolet,2004,1,2,8,5,1,1,chevrolet,1,1,1,1,0,1
5728347,property damage only,33.78907,-117.88819,100000 to 250000,daylight,19:22:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,48,male,not applicable,0,ford,1993,1,1,7,5,1,1,ford,2,1,1,1,0,1
5728354,property damage only,33.91022,-117.88143,25000 to 50000,daylight,11:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,65,male,not applicable,0,toyota,1994,1,1,5,5,1,1,toyota,1,1,1,1,0,1
5728379,other injury,33.86911,-117.75604,>250000,dark with no street lights,21:15:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,31,female,not applicable,0,toyota,1984,2,3,8,1,1,1,toyota,1,1,2,1,1,1
5728420,property damage only,36.7805,-119.78543,>250000,daylight,14:45:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,34,male,not applicable,0,cadillac,1992,1,1,8,5,1,1,cadillac,2,1,1,1,0,1
5728424,pain,36.75521,-119.75587,>250000,daylight,07:36:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,chevrolet,1994,1,2,8,5,1,1,chevrolet,1,1,1,1,0,1
5728518,property damage only,34.48715,-118.61737,unincorporated,daylight,11:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,47,male,not applicable,0,ford,2008,1,1,1,5,1,1,ford,1,1,1,1,0,1
5728525,property damage only,34.0748,-118.5904,unincorporated,dark with no street lights,22:10:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,21,male,not applicable,0,ford,1997,1,1,1,1,1,1,ford,1,1,2,1,0,1
5728539,property damage only,34.57801,-118.70111,unincorporated,daylight,08:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,infiniti,2002,1,1,1,5,1,1,infiniti,1,1,1,1,1,1
5728675,property damage only,33.7461,-117.83308,50000 to 100000,daylight,10:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,female,not applicable,0,honda,2001,2,1,6,5,1,1,honda,1,1,1,1,0,1
