case_id,collision_severity,latitude,longitude,population,lighting,collision_time,intersection,location_type,road_surface,road_condition_1,weather_1,at_fault,financial_responsibility,party_age,party_sex,party_drug_physical,cellphone_in_use,vehicle_make,vehicle_year,party_sex_value,collision_severity_value,population_value,lighting_value,road_surface_value,weather_1_value,vehicle_make_norm,location_type_value,road_condition_1_value,financial_responsibility_value,party_drug_physical_value,alcohol_involved_value,ClusterNumber
4915994,property damage only,38.32296,-121.32543,unincorporated,daylight,09:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,female,not applicable,0,nissan,2006,2,1,1,5,1,1,nissan,1,1,1,1,0,3
4916230,property damage only,38.4324,-121.8732,>250000,daylight,17:00:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,35,male,not applicable,1,dodge,2000,1,1,8,5,1,1,dodge,1,1,2,1,0,3
4916277,property damage only,37.64926,-122.09661,100000 to 250000,dark with street lights,19:01:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,toyota,2008,1,1,7,4,1,1,toyota,1,1,1,1,0,3
4916285,property damage only,37.56795,-122.04289,100000 to 250000,daylight,07:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,58,male,not applicable,0,honda,1994,1,1,7,5,1,1,honda,1,1,1,1,0,3
4917069,property damage only,37.37882,-121.90352,>250000,daylight,16:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,ford,2007,1,1,8,5,1,1,ford,1,1,1,1,0,3
4917159,property damage only,37.33375,-122.02015,>250000,dark with no street lights,06:15:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,31,male,not applicable,0,chrysler,2004,1,1,8,1,1,2,chrysler,1,1,1,1,0,3
4917322,property damage only,38.78414,-121.27982,50000 to 100000,daylight,10:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,89,male,not applicable,0,buick,2005,1,1,6,5,1,1,buick,1,1,1,1,0,3
4917656,property damage only,38.30297,-122.47569,unincorporated,dark with street lights,23:09:00,1,intersection,dry,normal,clear,1,proof of insurance obtained,32,female,not applicable,0,ford,1995,2,1,1,4,1,1,ford,3,1,1,1,0,3
4918031,property damage only,37.78567,-121.30498,unincorporated,daylight,08:41:00,0,ramp,dry,normal,cloudy,1,proof of insurance obtained,61,male,not applicable,0,freightliner,2005,1,1,1,5,1,2,freightliner,2,1,1,1,0,3
4918064,other injury,37.94009,-121.29768,100000 to 250000,daylight,15:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,16,male,not applicable,0,mazda,1997,1,3,7,5,1,1,mazda,1,1,1,1,0,3
4919152,other injury,37.97369,-121.23308,unincorporated,daylight,18:40:00,1,intersection,dry,normal,clear,1,proof of insurance obtained,50,male,not applicable,0,pontiac,1998,1,3,1,5,1,1,pontiac,3,1,1,1,0,3
4919633,property damage only,37.3186,-120.50555,unincorporated,daylight,13:23:00,0,intersection,dry,normal,clear,1,proof of insurance obtained,38,male,not applicable,0,gmc,2004,1,1,1,5,1,1,gmc,3,1,1,1,0,3
4919637,property damage only,37.33914,-120.50495,unincorporated,daylight,16:05:00,0,intersection,dry,normal,clear,1,proof of insurance obtained,36,female,not applicable,0,toyota,2002,2,1,1,5,1,1,toyota,3,1,1,1,0,3
4920134,other injury,37.7291,-121.54136,unincorporated,dark with no street lights,05:49:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,mitsubishi,2003,1,3,1,1,1,1,mitsubishi,1,1,1,1,0,3
4920412,property damage only,37.69834,-122.47108,100000 to 250000,daylight,08:40:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,23,female,not applicable,0,nissan,2011,2,1,7,5,2,2,nissan,1,1,1,1,0,3
4923151,pain,37.38378,-121.91088,>250000,daylight,10:00:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,18,male,not applicable,0,chevrolet,1977,1,2,8,5,1,1,chevrolet,1,1,2,1,0,3
4923175,pain,37.40385,-121.90957,50000 to 100000,daylight,17:38:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,male,not applicable,0,kawasaki,2001,1,2,6,5,1,1,kawasaki,1,1,1,1,0,3
4923191,property damage only,37.35318,-121.9121,>250000,daylight,09:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,32,male,not applicable,0,jeep,2008,1,1,8,5,1,1,jeep,1,1,1,1,0,3
4923291,property damage only,37.35709,-121.90829,>250000,dark with no street lights,19:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,mercedes-benz,1997,1,1,8,1,1,1,mercedes-benz,1,1,1,1,0,3
4923303,property damage only,37.31658,-121.94876,>250000,daylight,18:13:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,acura,2003,1,1,8,5,1,1,acura,1,1,1,1,0,3
4923670,pain,38.56569,-121.50091,>250000,daylight,09:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,female,not applicable,1,mazda,2005,2,2,8,5,1,1,mazda,1,1,1,1,0,3
4923754,severe injury,38.57217,-121.46783,>250000,daylight,12:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,female,not applicable,1,toyota,1991,2,4,8,5,1,1,toyota,1,1,1,1,0,3
4923928,property damage only,38.53992,-121.47371,unincorporated,daylight,13:50:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,24,male,not applicable,0,nissan,1996,1,1,1,5,1,1,nissan,1,1,2,1,0,3
4924058,pain,38.54347,-121.49347,>250000,daylight,15:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,female,not applicable,1,acura,2004,2,2,8,5,1,1,acura,1,1,1,1,0,3
4924172,property damage only,38.31447,-122.03204,unincorporated,daylight,09:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,38,male,not applicable,0,mitsubishi,2000,1,1,1,5,1,1,mitsubishi,1,1,1,1,0,3
4924222,property damage only,38.476,-121.42892,>250000,daylight,13:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,81,male,not applicable,1,honda,2004,1,1,8,5,1,1,honda,1,1,1,1,0,3
4924239,property damage only,38.3255,-122.02445,50000 to 100000,daylight,15:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,female,not applicable,0,ford,2005,2,1,6,5,1,1,ford,1,1,1,1,0,3
4924887,property damage only,37.78981,-122.25796,>250000,daylight,16:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,male,not applicable,0,freightliner,1998,1,1,8,5,1,1,freightliner,1,1,1,1,0,3
4924926,property damage only,37.55548,-122.24072,50000 to 100000,dark with street lights,00:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,59,male,not applicable,0,pontiac,2000,1,1,6,4,1,1,pontiac,1,1,1,1,0,3
4924948,pain,37.76352,-122.2164,>250000,daylight,16:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,ford,1994,1,2,8,5,1,1,ford,1,1,1,1,0,3
4925135,pain,37.99984,-122.53623,50000 to 100000,daylight,17:25:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,27,female,not applicable,0,toyota,2009,2,2,6,5,1,1,toyota,1,1,2,1,0,3
4925447,property damage only,37.82678,-122.29671,>250000,daylight,16:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,32,male,not applicable,0,international harvester,1993,1,1,8,5,1,1,international harvester,1,1,1,1,0,3
4925929,property damage only,37.68104,-122.12371,unincorporated,daylight,12:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,61,male,not applicable,0,honda,2010,1,1,1,5,1,1,honda,1,1,1,1,0,3
4925933,property damage only,37.56954,-122.04471,100000 to 250000,daylight,19:36:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,ford,1993,1,1,7,5,1,1,ford,1,1,1,1,0,3
4926097,fatal,37.59036,-121.94112,100000 to 250000,daylight,10:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,58,male,not applicable,0,honda,2000,1,5,7,5,1,1,honda,1,1,1,1,0,3
4926221,fatal,37.79391,-121.19017,25000 to 50000,dark with no street lights,02:12:00,0,highway,dry,normal,clear,1,proof of insurance obtained,35,female,not applicable,0,ford,1996,2,5,5,1,1,1,ford,1,1,1,1,1,3
4926593,other injury,38.12575,-122.22836,100000 to 250000,daylight,12:00:00,0,highway,wet,normal,cloudy,1,no proof of insurance obtained,17,female,not applicable,0,ford,1997,2,3,7,5,2,2,ford,1,1,2,1,0,3
4926597,property damage only,38.17973,-122.13165,50000 to 100000,dark with no street lights,02:58:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,female,not applicable,0,toyota,2007,2,1,6,1,1,1,toyota,1,1,1,1,1,3
4926668,other injury,37.25118,-121.83737,>250000,dark with no street lights,02:35:00,0,highway,wet,normal,raining,1,no proof of insurance obtained,31,female,not applicable,0,honda,2003,2,3,8,1,2,4,honda,1,1,2,1,1,3
4926729,property damage only,37.25416,-121.9542,>250000,dark with street lights not functioning,02:25:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,37,male,not applicable,0,gmc,1995,1,1,8,2,1,1,gmc,2,1,2,1,1,3
4927069,property damage only,37.71773,-121.70225,50000 to 100000,dark with no street lights,06:49:00,0,highway,dry,normal,clear,1,proof of insurance obtained,44,male,not applicable,0,toyota,1989,1,1,6,1,1,1,toyota,1,1,1,1,0,3
4927085,property damage only,37.59957,-122.06137,50000 to 100000,dark with street lights,19:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,male,not applicable,0,subaru,2002,1,1,6,4,1,1,subaru,1,1,1,1,0,3
4928102,property damage only,38.48721,-121.43758,unincorporated,daylight,17:02:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,52,male,not applicable,1,acura,2008,1,1,1,5,1,2,acura,1,1,1,1,0,3
4929732,property damage only,37.32596,-121.88541,>250000,daylight,12:32:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,30,male,not applicable,0,nissan,2006,1,1,8,5,2,2,nissan,1,1,1,1,0,3
4931927,other injury,38.16653,-122.20434,unincorporated,daylight,08:30:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,26,female,not applicable,0,toyota,2009,2,3,1,5,1,2,toyota,1,1,1,1,0,3
4931943,property damage only,38.09256,-122.22954,100000 to 250000,dark with street lights,19:20:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,55,female,not applicable,0,nissan,2005,2,1,7,4,2,2,nissan,2,1,1,1,0,3
4932069,pain,36.86054,-121.77099,unincorporated,daylight,17:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,58,male,sleepy/fatigued,0,toyota,2005,1,2,1,5,1,1,toyota,1,1,1,3,0,3
4932828,property damage only,37.66558,-121.03175,unincorporated,daylight,08:00:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,50,male,not applicable,0,nissan,2007,1,1,1,5,1,1,nissan,2,1,1,1,0,3
4932944,property damage only,38.23866,-122.09579,50000 to 100000,daylight,07:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,chevrolet,1996,2,1,6,5,1,1,chevrolet,1,1,1,1,0,3
4933002,property damage only,38.41593,-121.89605,50000 to 100000,daylight,10:58:00,1,ramp,dry,normal,clear,1,proof of insurance obtained,64,male,not applicable,0,chevrolet,2010,1,1,6,5,1,1,chevrolet,2,1,1,1,0,3
4933291,property damage only,37.61908,-120.99398,unincorporated,daylight,07:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,33,male,not applicable,0,chevrolet,2007,1,1,1,5,1,1,chevrolet,1,1,1,1,0,3
4934518,pain,37.78316,-121.20357,25000 to 50000,daylight,15:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,female,not applicable,0,dodge,2007,2,2,5,5,1,1,dodge,1,1,1,1,0,3
4935473,property damage only,38.28326,-121.45988,unincorporated,dark with street lights,22:24:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,21,female,G,1,ford,2010,2,1,1,4,1,1,ford,2,1,1,1,0,3
4935481,property damage only,37.82508,-122.3112,>250000,daylight,19:20:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,63,male,not applicable,0,toyota,1990,1,1,8,5,1,2,toyota,1,1,1,1,0,3
4936033,property damage only,37.53572,-121.94141,100000 to 250000,daylight,12:40:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,31,male,not applicable,0,hyundai,2004,1,1,7,5,1,2,hyundai,1,1,1,1,0,3
4936151,property damage only,38.85829,-121.09977,unincorporated,dusk or dawn,17:45:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,60,female,not applicable,0,toyota,2002,2,1,1,3,2,2,toyota,1,1,1,1,0,3
4936323,property damage only,37.40179,-121.90878,>250000,dark with street lights,19:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,ford,2005,2,1,8,4,1,1,ford,1,1,1,1,0,3
4936363,property damage only,37.29905,-121.81246,>250000,daylight,13:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,34,male,not applicable,0,chevrolet,2000,1,1,8,5,1,1,chevrolet,1,1,1,1,0,3
4936661,property damage only,37.9254,-122.51374,unincorporated,daylight,09:27:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,57,male,G,0,kenworth,2001,1,1,1,5,1,2,kenworth,1,1,1,1,0,3
4936757,property damage only,38.21795,-122.1364,unincorporated,daylight,07:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,58,male,not applicable,0,peterbilt,1995,1,1,1,5,1,1,peterbilt,1,1,1,1,0,3
4936809,other injury,38.7041,-121.11663,unincorporated,daylight,02:40:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,54,male,not applicable,0,gmc,2006,1,3,1,5,1,1,gmc,1,1,2,1,1,3
4936817,other injury,38.56126,-121.77047,unincorporated,daylight,13:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,ford,2003,1,3,1,5,1,1,ford,1,1,1,1,0,3
4937193,pain,37.35889,-121.90648,>250000,dark with no street lights,19:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,59,male,not applicable,0,peterbilt,1996,1,2,8,1,1,1,peterbilt,1,1,1,1,0,3
4938576,other injury,38.10157,-121.26027,unincorporated,daylight,17:00:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,22,female,not applicable,0,ford,1995,2,3,1,5,2,2,ford,1,1,1,1,0,3
4938766,property damage only,37.31924,-120.53656,unincorporated,dark with street lights,19:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,female,not applicable,0,dodge,2008,2,1,1,4,1,1,dodge,1,1,1,1,0,3
4938940,property damage only,38.8987,-120.9856,unincorporated,dark with no street lights,17:44:00,0,highway,wet,normal,raining,1,proof of insurance obtained,29,female,not applicable,0,toyota,2002,2,1,1,1,2,4,toyota,1,1,1,1,1,3
4939195,other injury,38.2226,-122.12976,50000 to 100000,dusk or dawn,05:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,saturn,1993,1,3,6,3,1,1,saturn,1,1,1,1,0,3
4940675,pain,38.56256,-121.29067,>250000,dark with street lights,00:07:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,38,male,not applicable,1,honda,2010,1,2,8,4,1,1,honda,1,1,2,1,0,3
4941037,property damage only,37.66501,-122.48534,100000 to 250000,daylight,11:55:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,23,male,not applicable,0,ford,2002,1,1,7,5,2,2,ford,2,1,1,1,0,3
4941985,property damage only,37.41115,-120.85,unincorporated,daylight,13:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,freightliner,2009,1,1,1,5,1,1,freightliner,1,1,1,1,0,3
4942576,pain,37.51117,-122.1319,>250000,dark with street lights,21:09:00,0,highway,dry,construction,clear,1,proof of insurance obtained,41,male,not applicable,0,nissan,2005,1,2,8,4,1,1,nissan,1,2,1,1,0,3
4942662,other injury,37.59007,-122.18532,50000 to 100000,daylight,14:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,78,female,not applicable,0,honda,2004,2,3,6,5,1,1,honda,1,1,1,1,0,3
4942762,pain,37.49377,-122.16055,>250000,daylight,13:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,mitsubishi,2000,2,2,8,5,1,1,mitsubishi,1,1,1,1,0,3
4942976,property damage only,37.82683,-122.28689,>250000,daylight,09:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,55,female,not applicable,0,dodge,2006,2,1,8,5,1,1,dodge,1,1,1,1,0,3
4943006,property damage only,37.82678,-122.28808,>250000,dark with street lights,01:47:00,0,highway,dry,normal,clear,1,proof of insurance obtained,60,male,not applicable,0,bmw,2006,1,1,8,4,1,1,bmw,1,1,1,1,0,3
4943013,property damage only,37.73097,-122.22762,>250000,daylight,08:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,honda,2005,1,1,8,5,1,1,honda,1,1,1,1,0,3
4943019,pain,37.4938,-122.1745,>250000,daylight,09:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,female,not applicable,0,honda,2008,2,2,8,5,1,1,honda,1,1,1,1,0,3
4943024,property damage only,37.5032,-122.175,2500 to 10000,daylight,11:23:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,45,male,not applicable,0,mercedes-benz,2003,1,1,3,5,1,2,mercedes-benz,1,1,1,1,0,3
4943026,property damage only,37.57204,-122.19467,10000 to 25000,daylight,16:45:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,35,male,not applicable,0,jeep,2000,1,1,4,5,1,2,jeep,1,1,1,1,0,3
4943219,property damage only,38.1272,-122.48807,unincorporated,daylight,12:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,29,male,not applicable,0,chevrolet,1999,1,1,1,5,1,1,chevrolet,1,1,1,1,0,3
4943573,property damage only,37.83706,-122.29583,2500 to 10000,daylight,13:04:00,0,highway,dry,normal,clear,1,proof of insurance obtained,68,female,not applicable,0,toyota,2001,2,1,3,5,1,1,toyota,1,1,1,1,0,3
4943622,property damage only,37.52436,-122.18271,10000 to 25000,daylight,09:35:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,71,female,not applicable,0,toyota,1995,2,1,4,5,1,2,toyota,1,1,1,1,0,3
4943642,property damage only,37.78959,-122.25633,>250000,daylight,15:46:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,oldsmobile,1986,1,1,8,5,1,1,oldsmobile,1,1,1,1,0,3
4943784,property damage only,37.89917,-122.30952,10000 to 25000,daylight,17:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,ford,2001,1,1,4,5,1,1,ford,1,1,1,1,0,3
4943812,property damage only,37.48358,-122.16336,>250000,dark with no street lights,04:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,female,not applicable,0,mercedes-benz,2008,2,1,8,1,1,1,mercedes-benz,1,1,1,1,0,3
4943916,pain,37.93303,-122.32659,50000 to 100000,dark with street lights not functioning,21:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,toyota,1990,1,2,6,2,1,1,toyota,1,1,1,1,0,3
4944019,pain,37.66155,-122.44346,50000 to 100000,daylight,14:22:00,1,highway,dry,normal,clear,1,proof of insurance obtained,75,female,not applicable,0,ford,1995,2,2,6,5,1,1,ford,1,1,1,1,0,3
4944368,pain,37.74323,-122.16348,>250000,daylight,17:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,29,female,not applicable,0,mercedes-benz,1998,2,2,8,5,1,1,mercedes-benz,1,1,1,1,1,3
4944393,property damage only,37.52438,-122.18266,100000 to 250000,daylight,18:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,female,not applicable,0,ford,1997,2,1,7,5,1,1,ford,1,1,1,1,0,3
4944406,pain,37.79898,-122.27548,>250000,dark with no street lights,06:15:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,23,female,not applicable,0,chevrolet,2007,2,2,8,1,1,2,chevrolet,1,1,2,1,0,3
4944409,property damage only,37.90478,-122.31354,50000 to 100000,daylight,10:10:00,0,highway,wet,normal,clear,1,proof of insurance obtained,43,female,not applicable,0,nissan,2006,2,1,6,5,2,1,nissan,1,1,1,1,0,3
4944447,property damage only,37.8269,-122.28479,>250000,daylight,17:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,53,male,not applicable,0,gmc,2007,1,1,8,5,1,1,gmc,1,1,1,1,0,3
4944463,property damage only,37.72806,-122.18559,>250000,daylight,15:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,toyota,1995,1,1,8,5,1,1,toyota,1,1,1,1,1,3
4944922,pain,37.81989,-121.99315,25000 to 50000,dark with street lights,04:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,ford,1971,1,2,5,4,1,1,ford,1,1,1,1,0,3
4946590,other injury,37.79091,-121.18962,unincorporated,daylight,11:24:00,0,highway,dry,normal,clear,1,proof of insurance obtained,34,male,not applicable,0,harley-davidson,2009,1,3,1,5,1,1,harley-davidson,1,1,1,1,0,3
4946670,property damage only,37.97366,-121.23363,unincorporated,daylight,16:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,65,male,not applicable,0,chevrolet,2005,1,1,1,5,1,1,chevrolet,1,1,1,1,0,3
4946689,property damage only,37.71087,-122.16669,50000 to 100000,daylight,09:40:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,32,female,not applicable,0,toyota,2005,2,1,6,5,1,2,toyota,1,1,1,1,0,3
4946693,property damage only,37.54476,-122.02433,100000 to 250000,daylight,12:20:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,21,male,not applicable,0,chrysler,1987,1,1,7,5,2,2,chrysler,2,1,1,1,0,3
4946703,property damage only,37.64469,-122.09396,100000 to 250000,daylight,14:21:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,0,toyota,2004,1,1,7,5,1,1,toyota,1,1,1,1,0,3
4949752,property damage only,38.87892,-121.13845,unincorporated,daylight,15:15:00,0,highway,wet,normal,raining,1,proof of insurance obtained,31,male,not applicable,0,ford,2000,1,1,1,5,2,4,ford,1,1,1,1,0,3
4951591,property damage only,37.91865,-121.22805,100000 to 250000,daylight,14:50:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,47,male,not applicable,0,international harvester,2010,1,1,7,5,1,2,international harvester,1,1,1,1,0,3
4952101,pain,38.0667,-121.37519,unincorporated,dark with no street lights,06:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,nissan,1988,1,2,1,1,1,1,nissan,1,1,1,1,0,3
4952129,severe injury,37.96306,-121.24193,100000 to 250000,dark with no street lights,00:14:00,0,ramp,wet,normal,raining,1,no proof of insurance obtained,21,male,not applicable,0,honda,1995,1,4,7,1,2,4,honda,2,1,2,1,1,3
4952146,property damage only,37.78319,-121.20739,25000 to 50000,daylight,16:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,67,male,not applicable,0,ford,1995,1,1,5,5,1,1,ford,1,1,1,1,0,3
4952224,property damage only,37.93317,-121.29864,100000 to 250000,daylight,10:40:00,0,highway,wet,normal,cloudy,1,no proof of insurance obtained,20,male,not applicable,0,honda,2007,1,1,7,5,2,2,honda,1,1,2,1,0,3
4954393,property damage only,36.94699,-121.50918,unincorporated,daylight,09:52:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,female,not applicable,0,ford,1996,2,1,1,5,1,1,ford,1,1,1,1,0,3
4955900,property damage only,37.50317,-122.0638,50000 to 100000,daylight,15:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,29,male,not applicable,0,honda,1998,1,1,6,5,1,1,honda,1,1,1,1,0,3
4956784,property damage only,38.46743,-121.41563,unincorporated,dark with street lights not functioning,21:05:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,65,male,not applicable,0,toyota,2005,1,1,1,2,2,2,toyota,1,1,1,1,0,3
4958754,pain,37.52458,-122.18278,10000 to 25000,daylight,14:28:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,male,not applicable,0,toyota,2000,1,2,4,5,1,1,toyota,1,1,1,1,0,3
4958793,property damage only,37.56176,-122.19312,50000 to 100000,daylight,15:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,honda,2002,1,1,6,5,1,1,honda,1,1,1,1,0,3
4959436,property damage only,37.76968,-122.40544,>250000,daylight,04:45:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,20,male,not applicable,0,ford,2003,1,1,8,5,1,2,ford,1,1,2,1,1,3
4959971,property damage only,36.80427,-121.65156,unincorporated,daylight,09:55:00,0,highway,wet,normal,raining,1,proof of insurance obtained,51,male,not applicable,0,freightliner,1999,1,1,1,5,2,4,freightliner,1,1,1,1,0,3
4959987,property damage only,36.76869,-121.74336,unincorporated,daylight,15:20:00,1,intersection,dry,normal,cloudy,1,no proof of insurance obtained,26,female,not applicable,0,dodge,1998,2,1,1,5,1,2,dodge,3,1,2,1,0,3
4960404,property damage only,37.37131,-121.84911,>250000,daylight,14:45:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,20,male,not applicable,0,toyota,1993,1,1,8,5,2,2,toyota,1,1,1,1,0,3
4960529,property damage only,37.39457,-122.00868,100000 to 250000,daylight,12:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,chevrolet,2002,1,1,7,5,1,1,chevrolet,1,1,1,1,0,3
4960557,property damage only,37.68971,-122.11787,unincorporated,daylight,12:15:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,23,female,not applicable,0,honda,1995,2,1,1,5,1,1,honda,1,1,2,1,0,3
4962368,property damage only,37.79676,-121.30091,unincorporated,daylight,12:20:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,33,male,not applicable,0,kenworth,2010,1,1,1,5,2,2,kenworth,1,1,1,1,0,3
4962957,pain,37.70024,-121.79071,50000 to 100000,dark with no street lights,05:46:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,honda,2007,1,2,6,1,1,1,honda,1,1,1,1,0,3
4963214,pain,38.51531,-121.77531,unincorporated,dark with no street lights,23:52:00,0,highway,wet,normal,raining,1,proof of insurance obtained,72,male,not applicable,0,lexus,1992,1,2,1,1,2,4,lexus,1,1,1,1,0,3
4963242,property damage only,38.26253,-122.05923,50000 to 100000,daylight,07:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,female,not applicable,0,ford,2010,2,1,6,5,1,1,ford,1,1,1,1,0,3
4963245,property damage only,38.21614,-122.13704,50000 to 100000,dark with street lights,06:30:00,0,highway,wet,normal,raining,1,proof of insurance obtained,59,male,not applicable,0,ford,1997,1,1,6,4,2,4,ford,1,1,1,1,0,3
4963848,property damage only,38.24289,-122.2763,unincorporated,dark with no street lights,01:15:00,0,highway,wet,normal,raining,1,proof of insurance obtained,20,female,not applicable,0,honda,1997,2,1,1,1,2,4,honda,1,1,1,1,0,3
4964077,property damage only,37.33231,-121.93551,>250000,daylight,08:10:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,ford,1999,1,1,8,5,1,1,ford,2,1,1,1,0,3
4964108,property damage only,37.31685,-121.96939,>250000,dusk or dawn,18:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,47,female,not applicable,0,lexus,2006,2,1,8,3,1,1,lexus,1,1,1,1,0,3
4964447,pain,37.33103,-122.01469,50000 to 100000,dusk or dawn,17:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,36,male,not applicable,0,infiniti,2004,1,2,6,3,1,1,infiniti,1,1,1,1,0,3
